Launch Latitude,Launch Longitude,Distance From Launch,Mean Latitude,Mean Longitude,Landing Latitude,Landing Longitude,Launch Angle,Launch Direction,Pressure,Temperature,Parachute Deployed,Parachute Deployment Delay,Motor Thrust Performance,Wind Altitude Step,Wind Speed Launch (Mean),Wind Speed One (Mean),Wind Speed Two (Mean),Wind Speed Three (Mean),Wind Speed Four (Mean),Wind Speed Five (Mean),Wind Speed Six (Mean),Wind Speed Seven (Mean),Wind Speed Eight (Mean),Wind Speed Nine (Mean),Wind Speed (Std Dev),Wind Direction Launch (Mean),Wind Direction One (Mean),Wind Direction Two (Mean),Wind Direction Three (Mean),Wind Direction Four (Mean),Wind Direction Five (Mean),Wind Direction Six (Mean),Wind Direction Seven (Mean),Wind Direction Eight (Mean),Wind Direction Nine (Mean),Wind Direction (Std Dev)
0.08726646259971647,0.08726646259971647,29.348,0,0,0.08727106820267533,0.08726655096326502,0.066,0.048,99549.986,21.599,false,-0.308,79.385,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,128.159,0,0,0.08728598917802767,0.08727131520839847,0.136,0.268,98909.021,21.792,true,0.148,71.692,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,59.875,0,0,0.08727513909371284,0.08727008784095168,0.136,0.268,98909.021,21.792,false,0.148,71.692,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,185.41,0,0,0.08729540147193483,0.0872695531073012,0.216,0.107,97163.743,17.416,true,0.602,80.292,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,124.899,0,0,0.08728583007728598,0.08726951231030197,0.216,0.107,97163.743,17.416,false,0.602,80.292,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,167.39,0,0,0.08724568343541762,0.0872826031339823,-0.003,0.149,97333.406,17.654,true,-1.133,78.719,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,42.357,0,0,0.08725981552458695,0.0872665978724295,-0.003,0.149,97333.406,17.654,false,-1.133,78.719,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,151.597,0,0,0.08728959805588114,0.08727204663060181,-0.005,0.184,99204.305,20.125,true,-0.681,83.665,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,69.502,0,0,0.087255692425689,0.0872647208228569,-0.005,0.184,99204.305,20.125,false,-0.681,83.665,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,119.562,0,0,0.08727525070063918,0.08728310775082812,-0.082,0.101,99118.77,19.874,true,-0.109,84.301,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,84.044,0,0,0.08725332787559778,0.08726523322143692,-0.082,0.101,99118.77,19.874,false,-0.109,84.301,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,154.072,0,0,0.08729064038462807,0.08726698290037539,0.153,0.041,101572.924,23.767,true,0.116,88.305,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,17.953,0,0,0.08726927586765817,0.08726630017804592,0.153,0.041,101572.924,23.767,false,0.116,88.305,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,152.837,0,0,0.08724275895208769,0.08726275666207507,0.032,0.115,100728.197,20.297,true,0.268,77.73,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,40.141,0,0,0.08726016344710175,0.08726633067974983,0.032,0.115,100728.197,20.297,false,0.268,77.73,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,185.516,0,0,0.08723907763048847,0.08725652703957859,-0.053,0.236,98555.126,22.992,true,1.337,75.637,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,78.203,0,0,0.08725418822409245,0.08726634819676847,-0.053,0.236,98555.126,22.992,false,1.337,75.637,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,101.649,0,0,0.08728211435025922,0.08726956993094322,0.102,0.209,99482.34,20.543,true,1.054,79.727,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,82.516,0,0,0.08727915346518328,0.08726905939297147,0.102,0.209,99482.34,20.543,false,1.054,79.727,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,196.958,0,0,0.08729737158247823,0.0872658628884821,0.186,0.024,98654.992,22.756,true,0.715,88.798,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,172.931,0,0,0.08729360186525792,0.08726694022730308,0.186,0.024,98654.992,22.756,false,0.715,88.798,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,160.562,0,0,0.08724439065490525,0.08727867340967978,0.021,0.097,98359.816,21.913,true,0.003,80.564,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,24.384,0,0,0.08727028987147692,0.08726648995142165,0.021,0.097,98359.816,21.913,false,0.003,80.564,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,45.885,0,0,0.08727366466877239,0.08726650407815725,0.033,0.087,99226.84,18.326,true,-0.03,87.827,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,24.441,0,0,0.08727029612915006,0.0872666099588271,0.033,0.087,99226.84,18.326,false,-0.03,87.827,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,168.887,0,0,0.08729270103592873,0.08727025222154645,0.159,0.157,100213.077,22.898,true,-0.247,92.003,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,138.401,0,0,0.08728794367386868,0.08726971168179544,0.159,0.157,100213.077,22.898,false,-0.247,92.003,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,52.203,0,0,0.0872746281266853,0.08726577935284664,0.024,0.046,100526.194,21.815,true,0.768,77.522,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,56.881,0,0,0.08727537162343943,0.08726587690545623,0.024,0.046,100526.194,21.815,false,0.768,77.522,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,48.438,0,0,0.0872740419028736,0.08726706312426326,0.044,0.09,97886.657,19.603,true,-0.176,82.422,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,67.03,0,0,0.087276936712407,0.08726745897041184,0.044,0.09,97886.657,19.603,false,-0.176,82.422,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,49.387,0,0,0.08727415392662144,0.08726743256233498,0.043,0.17,101080.254,18.787,true,-0.184,72.436,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,74.142,0,0,0.08727806282646938,0.08726739632835118,0.043,0.17,101080.254,18.787,false,-0.184,72.436,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,83.768,0,0,0.08727948300019765,0.08726829908605578,0.095,0.149,101378.295,19.891,true,0.103,76.315,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,98.631,0,0,0.08728182626441178,0.08726837409089054,0.095,0.149,101378.295,19.891,false,0.103,76.315,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,32.345,0,0,0.08727149526110616,0.0872671344129792,0.006,0.107,97373.13,20.494,true,0.391,74.815,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,37.454,0,0,0.08727233682295969,0.08726622910575986,0.006,0.107,97373.13,20.494,false,0.391,74.815,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,143.551,0,0,0.08728855676049375,0.08727089928615821,0.119,0.292,99895.802,23.46,true,-0.854,77.375,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,119.754,0,0,0.08728472390273863,0.08727093419445267,0.119,0.292,99895.802,23.46,false,-0.854,77.375,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,76.893,0,0,0.08727853183257826,0.08726645254155219,0.053,0.01,98454.227,23.441,true,-0.865,77.91,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,17.747,0,0,0.0872692334252944,0.08726675009525386,0.053,0.01,98454.227,23.441,false,-0.865,77.91,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,103.227,0,0,0.0872823234942955,0.087269785793085,0.118,0.205,100051.664,21.499,true,1.094,85.412,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,113.402,0,0,0.08728397227209168,0.08726967484258184,0.118,0.205,100051.664,21.499,false,1.094,85.412,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,95.745,0,0,0.08728134465744343,0.08726856204829071,0.107,0.146,101701.448,20.993,true,-0.396,89.608,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,86.873,0,0,0.08727997687175995,0.0872682857270667,0.107,0.146,101701.448,20.993,false,-0.396,89.608,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,174.645,0,0,0.08729380399046564,0.0872684435152092,0.183,0.087,101172.548,19.25,true,0.234,78.721,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,157.62,0,0,0.08729114918936268,0.08726809816962669,0.183,0.087,101172.548,19.25,false,0.234,78.721,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,135.009,0,0,0.08728765282058436,0.08726625843477524,0.115,0.058,99405.158,20.496,true,-0.897,84.748,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,80.728,0,0,0.0872791122768246,0.08726720432692427,0.115,0.058,99405.158,20.496,false,-0.897,84.748,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,175.279,0,0,0.08723908561558345,0.08726373039453805,0.034,0.106,100469.527,19.62,true,0.113,83.609,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,4.083,0,0,0.08726710201190452,0.08726641961468969,0.034,0.106,100469.527,19.62,false,0.113,83.609,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,138.218,0,0,0.08728764430629542,0.08727117148798469,0.134,0.262,100223.523,18.608,true,0.149,76.571,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,100.633,0,0,0.08728169410037095,0.0872706617218452,0.134,0.262,100223.523,18.608,false,0.149,76.571,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,47.602,0,0,0.08727385960635717,0.0872675203883288,0.049,0.227,101452.642,20.657,true,0.715,74.731,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,50.526,0,0,0.08727425925597754,0.08726791947481177,0.049,0.227,101452.642,20.657,false,0.715,74.731,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,100.273,0,0,0.08728219140470059,0.08726703195981483,0.094,0.057,101878.226,18.842,true,-0.358,85.079,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,66.266,0,0,0.0872768463549062,0.08726706693669403,0.094,0.057,101878.226,18.842,false,-0.358,85.079,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,44.512,0,0,0.0872734407259501,0.08726680836094518,0.035,0.102,101183.584,21.68,true,-0.694,91.412,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,27.747,0,0,0.08726210951937599,0.0872663240180008,0.035,0.102,101183.584,21.68,false,-0.694,91.412,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,190.775,0,0,0.0872962630659726,0.08726940461018935,0.208,0.128,100837.362,22.408,true,0.513,74.479,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,175.503,0,0,0.08729380113888978,0.08726985960887419,0.208,0.128,100837.362,22.408,false,0.513,74.479,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,174.088,0,0,0.08723947944396622,0.08726213660799431,0.014,0.142,100151.047,18.04,true,0.116,82.251,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,59.174,0,0,0.08725717619797012,0.08726628581978586,0.014,0.142,100151.047,18.04,false,0.116,82.251,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,34.243,0,0,0.08727145933896575,0.08726447491830455,-0.027,-0.04,99441.371,17.721,true,0.108,84.378,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,25.23,0,0,0.08726250292958866,0.0872665255571935,-0.027,-0.04,99441.371,17.721,false,0.108,84.378,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,74.261,0,0,0.08727810993349375,0.08726691698878988,0.063,0.068,98725.399,20.941,true,-0.021,73.393,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,69.592,0,0,0.08727736787223694,0.08726709003684026,0.063,0.068,98725.399,20.941,false,-0.021,73.393,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,151.747,0,0,0.08729015046525523,0.08726896236142792,0.172,0.114,98772.795,17.579,true,0.746,79,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,171.06,0,0,0.08729317578714704,0.08726917848851591,0.172,0.114,98772.795,17.579,false,0.746,79,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,141.868,0,0,0.08728866871838101,0.08726812404181228,0.113,0.032,101487.377,19.666,true,0.028,83.321,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,108.811,0,0,0.08728353333141377,0.08726699818786711,0.113,0.032,101487.377,19.666,false,0.028,83.321,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,59.256,0,0,0.0872757418254438,0.08726710029886403,0.033,0.188,102409.177,19.67,true,-0.411,75.996,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,23.001,0,0,0.08727000027810952,0.08726718534674174,0.033,0.188,102409.177,19.67,false,-0.411,75.996,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,226.714,0,0,0.08730201186646341,0.08726806842345705,0.234,0.05,99947.65,22.166,true,0.029,80.184,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,217.588,0,0,0.08730059307428943,0.08726770297954423,0.234,0.05,99947.65,22.166,false,0.029,80.184,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,163.917,0,0,0.08729218802766242,0.08726605238219509,0.168,-0.029,102791.446,21.427,true,-0.748,75.628,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,132.695,0,0,0.08728728333846184,0.087265912871427,0.168,-0.029,102791.446,21.427,false,-0.748,75.628,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,192.89,0,0,0.08729647515626342,0.08726245957028275,0.228,-0.142,97644.29,19.457,true,0.13,73.345,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,215.262,0,0,0.08730000588340667,0.08726238994620499,0.228,-0.142,97644.29,19.457,false,0.13,73.345,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,137.607,0,0,0.0872879625360914,0.08726853565429078,0.146,0.117,97472.117,21.058,true,0.802,73.604,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,157.787,0,0,0.08729112761508732,0.08726871091713638,0.146,0.117,97472.117,21.058,false,0.802,73.604,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,124.797,0,0,0.08728604273155316,0.08726589342681353,0.112,-0.027,100211.096,22.693,true,0.269,73.352,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,93.804,0,0,0.087281178613653,0.08726598883772409,0.112,-0.027,100211.096,22.693,false,0.269,73.352,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,200.765,0,0,0.08723496316869374,0.0872673679308085,-0.004,0.085,101486.776,16.824,true,-0.809,83.968,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,87.581,0,0,0.08725274451229385,0.0872655712026384,-0.004,0.085,101486.776,16.824,false,-0.809,83.968,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,33.337,0,0,0.0872716795447126,0.08726605712855552,0.006,0.212,99069.229,17.522,true,0.148,83.891,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,11.613,0,0,0.08726828507588377,0.08726643245186572,0.006,0.212,99069.229,17.522,false,0.148,83.891,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,154.469,0,0,0.08729070800625059,0.08726656943212696,0.147,0.009,98939.857,18.423,true,0.509,82.182,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
0.08726646259971647,0.08726646259971647,155.673,0,0,0.08729088798645206,0.08726578907243741,0.147,0.009,98939.857,18.423,false,0.509,82.182,0.5,1,2,3,4,5,6,7,8,9,10,0.5,0,10,20,30,40,50,60,70,80,90,5
